batteryId,occupant,isMisplaced,createdAt,updatedAt,deletedAt
B520809,P0870,FALSE,2026-01-30 18:06:43,2026-01-30 18:06:43,null
B589605,P0870,FALSE,2026-01-30 18:06:43,2026-01-30 18:06:43,null
B745017,D106885,FALSE,2026-01-30 18:06:43,2026-01-30 18:06:43,null
B642939,D106885,FALSE,2026-01-30 18:06:43,2026-01-30 18:06:43,null
B167626,P1702,FALSE,2026-01-30 18:06:47,2026-01-30 18:06:47,null
B461466,D76190,FALSE,2026-01-30 18:06:47,2026-01-30 18:06:47,null
B619020,P1702,FALSE,2026-01-30 18:06:47,2026-01-30 18:06:47,null
B619189,D76190,FALSE,2026-01-30 18:06:47,2026-01-30 18:06:47,null
B230796,P3242,FALSE,2026-01-30 18:07:19,2026-01-30 18:07:19,null
B661019,D221192,FALSE,2026-01-30 18:07:19,2026-01-30 18:07:19,null
B636557,P0281,FALSE,2026-01-30 18:07:23,2026-01-30 18:07:23,null
B463604,P1104,FALSE,2026-01-30 18:07:34,2026-01-30 18:07:34,null
B564031,D97035,FALSE,2026-01-30 18:07:34,2026-01-30 18:07:34,null
B521276,P1104,FALSE,2026-01-30 18:07:34,2026-01-30 18:07:34,null
B896153,D97035,FALSE,2026-01-30 18:07:34,2026-01-30 18:07:34,null
B860711,P1104,FALSE,2026-01-30 18:07:45,2026-01-30 18:07:45,null
B860608,P1104,FALSE,2026-01-30 18:07:45,2026-01-30 18:07:45,null
B646006,D125201,FALSE,2026-01-30 18:07:45,2026-01-30 18:07:45,null
B533199,D125201,FALSE,2026-01-30 18:07:45,2026-01-30 18:07:45,null
B547609,P4705,FALSE,2026-01-30 18:07:50,2026-01-30 18:07:50,null
B733716,P4705,FALSE,2026-01-30 18:07:50,2026-01-30 18:07:50,null
B846083,D102414,FALSE,2026-01-30 18:07:50,2026-01-30 18:07:50,null
B488654,D102414,FALSE,2026-01-30 18:07:50,2026-01-30 18:07:50,null
B557265,P4018,FALSE,2026-01-30 18:08:23,2026-01-30 18:08:23,null
B563846,P4018,FALSE,2026-01-30 18:08:23,2026-01-30 18:08:23,null
B715177,D180463,FALSE,2026-01-30 18:08:23,2026-01-30 18:08:23,null
B253357,D180463,FALSE,2026-01-30 18:08:23,2026-01-30 18:08:23,null
B803891,P3969,FALSE,2026-01-30 18:08:25,2026-01-30 18:08:25,null
B673463,D180465,TRUE,2026-01-30 18:08:25,2026-01-30 18:08:25,null
B673669,D180465,TRUE,2026-01-30 18:08:25,2026-01-30 18:08:25,null
B803252,P3969,FALSE,2026-01-30 18:08:25,2026-01-30 18:08:25,null
B515958,D180465,FALSE,2026-01-30 18:08:25,2026-01-30 18:08:25,null
B520757,D180465,FALSE,2026-01-30 18:08:25,2026-01-30 18:08:25,null
B705606,P3584,FALSE,2026-01-30 18:08:28,2026-01-30 18:08:28,null
B689461,P3584,FALSE,2026-01-30 18:08:28,2026-01-30 18:08:28,null
B453124,D223865,FALSE,2026-01-30 18:08:28,2026-01-30 18:08:28,null
B596842,D223865,FALSE,2026-01-30 18:08:28,2026-01-30 18:08:28,null
B802495,P4564,FALSE,2026-01-30 18:08:31,2026-01-30 18:08:31,null
B709519,P4564,FALSE,2026-01-30 18:08:31,2026-01-30 18:08:31,null
B904110,D89906,FALSE,2026-01-30 18:08:31,2026-01-30 18:08:31,null
B853052,D89906,FALSE,2026-01-30 18:08:31,2026-01-30 18:08:31,null
B522480,P0686,FALSE,2026-01-30 18:08:37,2026-01-30 18:08:37,null
B408926,D8371,FALSE,2026-01-30 18:08:37,2026-01-30 18:08:37,null
B440832,D8371,FALSE,2026-01-30 18:08:37,2026-01-30 18:08:37,null
B555511,D111688,TRUE,2026-01-30 18:09:01,2026-01-30 18:09:01,null
B618895,D111688,TRUE,2026-01-30 18:09:01,2026-01-30 18:09:01,null
B555579,P4019,FALSE,2026-01-30 18:09:01,2026-01-30 18:09:01,null
B720587,D111688,FALSE,2026-01-30 18:09:01,2026-01-30 18:09:01,null
B661021,P4019,FALSE,2026-01-30 18:09:01,2026-01-30 18:09:01,null
B770332,D164416,TRUE,2026-01-30 18:09:05,2026-01-30 18:09:05,null
B905604,D164416,TRUE,2026-01-30 18:09:05,2026-01-30 18:09:05,null
B539014,P4705,FALSE,2026-01-30 18:09:05,2026-01-30 18:09:05,null
B690794,D164416,FALSE,2026-01-30 18:09:05,2026-01-30 18:09:05,null
B645274,D164416,FALSE,2026-01-30 18:09:05,2026-01-30 18:09:05,null
B696230,P4705,FALSE,2026-01-30 18:09:05,2026-01-30 18:09:05,null
B463315,P1485,FALSE,2026-01-30 18:09:26,2026-01-30 18:09:26,null
B289926,D81621,FALSE,2026-01-30 18:09:26,2026-01-30 18:09:26,null
B651702,P0686,FALSE,2026-01-30 18:09:33,2026-01-30 18:09:33,null
B704844,D81719,FALSE,2026-01-30 18:09:33,2026-01-30 18:09:33,null
B703384,P4214,FALSE,2026-01-30 18:09:40,2026-01-30 18:09:40,null
B705002,D231681,FALSE,2026-01-30 18:09:40,2026-01-30 18:09:40,null
B687264,P4834,FALSE,2026-01-30 18:09:45,2026-01-30 18:09:45,null
B818649,D231355,FALSE,2026-01-30 18:09:45,2026-01-30 18:09:45,null
B536520,P3416,FALSE,2026-01-30 18:09:54,2026-01-30 18:09:54,null
B490200,P3416,FALSE,2026-01-30 18:09:54,2026-01-30 18:09:54,null
B761713,D165636,FALSE,2026-01-30 18:09:54,2026-01-30 18:09:54,null
B818298,D165636,FALSE,2026-01-30 18:09:54,2026-01-30 18:09:54,null
B645455,P1485,FALSE,2026-01-30 18:10:05,2026-01-30 18:10:05,null
B492411,D32955,FALSE,2026-01-30 18:10:05,2026-01-30 18:10:05,null
B769282,D81645,FALSE,2026-01-30 18:10:15,2026-01-30 18:10:15,null
B704916,P0686,FALSE,2026-01-30 18:10:15,2026-01-30 18:10:15,null
B546301,P3651,FALSE,2026-01-30 18:10:17,2026-01-30 18:10:17,null
B514858,P3651,FALSE,2026-01-30 18:10:17,2026-01-30 18:10:17,null
B384324,D192969,FALSE,2026-01-30 18:10:17,2026-01-30 18:10:17,null
B555254,D192969,FALSE,2026-01-30 18:10:17,2026-01-30 18:10:17,null
B415481,D157811,TRUE,2026-01-30 18:10:40,2026-01-30 18:10:40,null
B834680,D157811,TRUE,2026-01-30 18:10:40,2026-01-30 18:10:40,null
B721457,P3914,FALSE,2026-01-30 18:10:40,2026-01-30 18:10:40,null
B914905,P3914,FALSE,2026-01-30 18:10:40,2026-01-30 18:10:40,null
B741174,D157811,FALSE,2026-01-30 18:10:40,2026-01-30 18:10:40,null
B492537,D157811,FALSE,2026-01-30 18:10:40,2026-01-30 18:10:40,null
B810442,P4018,FALSE,2026-01-30 18:10:57,2026-01-30 18:10:57,null
B644288,D231346,FALSE,2026-01-30 18:10:57,2026-01-30 18:10:57,null
B644209,P1543,FALSE,2026-01-30 18:11:13,2026-01-30 18:11:13,null
B490333,P1543,FALSE,2026-01-30 18:11:13,2026-01-30 18:11:13,null
B581342,D209080,FALSE,2026-01-30 18:11:13,2026-01-30 18:11:13,null
B533482,D209080,FALSE,2026-01-30 18:11:13,2026-01-30 18:11:13,null
B802902,P1104,FALSE,2026-01-30 18:11:17,2026-01-30 18:11:17,null
B802917,D143102,FALSE,2026-01-30 18:11:17,2026-01-30 18:11:17,null
B708670,P1104,FALSE,2026-01-30 18:11:17,2026-01-30 18:11:17,null
B802877,D143102,FALSE,2026-01-30 18:11:17,2026-01-30 18:11:17,null
B707512,P4250,FALSE,2026-01-30 18:11:20,2026-01-30 18:11:20,null
B751827,P4250,FALSE,2026-01-30 18:11:20,2026-01-30 18:11:20,null
B824400,D135963,FALSE,2026-01-30 18:11:20,2026-01-30 18:11:20,null
B821863,D135963,FALSE,2026-01-30 18:11:20,2026-01-30 18:11:20,null
B676172,P3684,FALSE,2026-01-30 18:11:26,2026-01-30 18:11:26,null
B395399,D52760,TRUE,2026-01-30 18:11:27,2026-01-30 18:11:27,null
B453297,P3684,FALSE,2026-01-30 18:11:27,2026-01-30 18:11:27,null
B434895,D52760,FALSE,2026-01-30 18:11:27,2026-01-30 18:11:27,null
B729669,D52760,FALSE,2026-01-30 18:11:27,2026-01-30 18:11:27,null
B897591,P1087,FALSE,2026-01-30 18:11:32,2026-01-30 18:11:32,null
B895265,D102411,FALSE,2026-01-30 18:11:32,2026-01-30 18:11:32,null
B742386,P1087,FALSE,2026-01-30 18:11:32,2026-01-30 18:11:32,null
B667197,D102411,FALSE,2026-01-30 18:11:32,2026-01-30 18:11:32,null
B643159,P0686,FALSE,2026-01-30 18:11:55,2026-01-30 18:11:55,null
B806468,D81713,FALSE,2026-01-30 18:11:55,2026-01-30 18:11:55,null
B230744,D39665,TRUE,2026-01-30 18:11:57,2026-01-30 18:11:57,null
B531792,D39665,TRUE,2026-01-30 18:11:57,2026-01-30 18:11:57,null
B406927,P3914,FALSE,2026-01-30 18:11:57,2026-01-30 18:11:57,null
B233281,P3914,FALSE,2026-01-30 18:11:57,2026-01-30 18:11:57,null
B487110,D39665,FALSE,2026-01-30 18:11:57,2026-01-30 18:11:57,null
B486741,D39665,FALSE,2026-01-30 18:11:57,2026-01-30 18:11:57,null
B772020,P3660,FALSE,2026-01-30 18:11:58,2026-01-30 18:11:58,null
B704818,P3660,FALSE,2026-01-30 18:11:58,2026-01-30 18:11:58,null
B905538,D52386,FALSE,2026-01-30 18:11:58,2026-01-30 18:11:58,null
B704898,D52386,FALSE,2026-01-30 18:11:58,2026-01-30 18:11:58,null
B471977,P3651,FALSE,2026-01-30 18:12:11,2026-01-30 18:12:11,null
B515096,P3651,FALSE,2026-01-30 18:12:11,2026-01-30 18:12:11,null
B433012,D103085,FALSE,2026-01-30 18:12:11,2026-01-30 18:12:11,null
B729520,D103085,FALSE,2026-01-30 18:12:11,2026-01-30 18:12:11,null
B850191,P1649,FALSE,2026-01-30 18:12:23,2026-01-30 18:12:23,null
B547833,P1649,FALSE,2026-01-30 18:12:23,2026-01-30 18:12:23,null
B37151,D72328,FALSE,2026-01-30 18:12:23,2026-01-30 18:12:23,null
B458721,D72328,FALSE,2026-01-30 18:12:23,2026-01-30 18:12:23,null
B594986,P0870,FALSE,2026-01-30 18:12:27,2026-01-30 18:12:27,null
B527984,P0870,FALSE,2026-01-30 18:12:27,2026-01-30 18:12:27,null
B594639,D77073,FALSE,2026-01-30 18:12:27,2026-01-30 18:12:27,null
B741121,D77073,FALSE,2026-01-30 18:12:27,2026-01-30 18:12:27,null
B463072,P4836,FALSE,2026-01-30 18:12:40,2026-01-30 18:12:40,null
B483694,P4836,FALSE,2026-01-30 18:12:40,2026-01-30 18:12:40,null
B574382,D102447,FALSE,2026-01-30 18:12:40,2026-01-30 18:12:40,null
B485305,D102447,FALSE,2026-01-30 18:12:40,2026-01-30 18:12:40,null
B337314,P1052,FALSE,2026-01-30 18:12:58,2026-01-30 18:12:58,null
B206229,P1052,FALSE,2026-01-30 18:12:58,2026-01-30 18:12:58,null
B897143,D57587,FALSE,2026-01-30 18:12:58,2026-01-30 18:12:58,null
B587745,D57587,FALSE,2026-01-30 18:12:58,2026-01-30 18:12:58,null
B676010,P4327,FALSE,2026-01-30 18:13:02,2026-01-30 18:13:02,null
B435613,P4327,FALSE,2026-01-30 18:13:02,2026-01-30 18:13:02,null
B443517,D76224,FALSE,2026-01-30 18:13:02,2026-01-30 18:13:02,null
B730093,D76224,FALSE,2026-01-30 18:13:02,2026-01-30 18:13:02,null
B770212,P4834,FALSE,2026-01-30 18:13:31,2026-01-30 18:13:31,null
B643138,D231352,FALSE,2026-01-30 18:13:31,2026-01-30 18:13:31,null
B516169,P4489,FALSE,2026-01-30 18:13:46,2026-01-30 18:13:46,null
B805732,D231672,FALSE,2026-01-30 18:13:46,2026-01-30 18:13:46,null
B521213,P3945,FALSE,2026-01-30 18:13:50,2026-01-30 18:13:50,null
B651523,D146055,FALSE,2026-01-30 18:13:50,2026-01-30 18:13:50,null
B742808,P1152,FALSE,2026-01-30 18:13:54,2026-01-30 18:13:54,null
B544222,D52327,FALSE,2026-01-30 18:13:54,2026-01-30 18:13:54,null
B338993,P1152,FALSE,2026-01-30 18:13:54,2026-01-30 18:13:54,null
B579534,P1104,FALSE,2026-01-30 18:14:03,2026-01-30 18:14:03,null
B433814,D188734,FALSE,2026-01-30 18:14:03,2026-01-30 18:14:03,null
B644278,P1104,FALSE,2026-01-30 18:14:03,2026-01-30 18:14:03,null
B387661,D188734,FALSE,2026-01-30 18:14:03,2026-01-30 18:14:03,null
B720664,P4028,FALSE,2026-01-30 18:14:13,2026-01-30 18:14:13,null
B467012,P4028,FALSE,2026-01-30 18:14:13,2026-01-30 18:14:13,null
B453335,D95242,FALSE,2026-01-30 18:14:13,2026-01-30 18:14:13,null
B618897,D95242,FALSE,2026-01-30 18:14:13,2026-01-30 18:14:13,null
B481434,P4836,FALSE,2026-01-30 18:14:14,2026-01-30 18:14:14,null
B832166,P4836,FALSE,2026-01-30 18:14:14,2026-01-30 18:14:14,null
B654032,D72148,FALSE,2026-01-30 18:14:14,2026-01-30 18:14:14,null
B578750,D72148,FALSE,2026-01-30 18:14:14,2026-01-30 18:14:14,null
B515913,P1649,FALSE,2026-01-30 18:14:14,2026-01-30 18:14:14,null
B509375,P1649,FALSE,2026-01-30 18:14:14,2026-01-30 18:14:14,null
B769744,D106561,FALSE,2026-01-30 18:14:14,2026-01-30 18:14:14,null
B769836,D106561,FALSE,2026-01-30 18:14:14,2026-01-30 18:14:15,null
B580316,P4018,FALSE,2026-01-30 18:14:21,2026-01-30 18:14:21,null
B690484,P4018,FALSE,2026-01-30 18:14:21,2026-01-30 18:14:21,null
B749577,D117694,FALSE,2026-01-30 18:14:21,2026-01-30 18:14:21,null
B743420,D117694,FALSE,2026-01-30 18:14:21,2026-01-30 18:14:21,null
B544871,P2386,FALSE,2026-01-30 18:14:22,2026-01-30 18:14:22,null
B506056,P2386,FALSE,2026-01-30 18:14:22,2026-01-30 18:14:22,null
B846740,P1087,FALSE,2026-01-30 18:14:22,2026-01-30 18:14:22,null
B895343,P1087,FALSE,2026-01-30 18:14:22,2026-01-30 18:14:22,null
B431434,D52325,FALSE,2026-01-30 18:14:22,2026-01-30 18:14:22,null
B942664,D52325,FALSE,2026-01-30 18:14:22,2026-01-30 18:14:22,null
B581756,D97596,FALSE,2026-01-30 18:14:22,2026-01-30 18:14:22,null
B580113,D97596,FALSE,2026-01-30 18:14:22,2026-01-30 18:14:22,null
B696218,P4834,FALSE,2026-01-30 18:14:23,2026-01-30 18:14:23,null
B516129,D231685,FALSE,2026-01-30 18:14:23,2026-01-30 18:14:23,null
B407281,D89561,TRUE,2026-01-30 18:14:35,2026-01-30 18:14:35,null
B846516,D89561,TRUE,2026-01-30 18:14:35,2026-01-30 18:14:35,null
B709692,P1052,FALSE,2026-01-30 18:14:35,2026-01-30 18:14:35,null
B505644,D89561,FALSE,2026-01-30 18:14:36,2026-01-30 18:14:36,null
B702756,P1052,FALSE,2026-01-30 18:14:36,2026-01-30 18:14:36,null
B614897,D89561,FALSE,2026-01-30 18:14:36,2026-01-30 18:14:36,null
B661019,P3242,FALSE,2026-01-30 18:14:45,2026-01-30 18:14:45,null
B729237,D221192,FALSE,2026-01-30 18:14:45,2026-01-30 18:14:45,null
B668185,P4007,FALSE,2026-01-30 18:14:49,2026-01-30 18:14:49,null
B545359,P4007,FALSE,2026-01-30 18:14:49,2026-01-30 18:14:49,null
B849833,D198358,FALSE,2026-01-30 18:14:49,2026-01-30 18:14:49,null
B545037,D198358,FALSE,2026-01-30 18:14:49,2026-01-30 18:14:49,null
B437375,P1104,FALSE,2026-01-30 18:14:57,2026-01-30 18:14:57,null
B514962,D115884,FALSE,2026-01-30 18:14:57,2026-01-30 18:14:57,null
B498108,D115884,FALSE,2026-01-30 18:14:57,2026-01-30 18:14:57,null
B743006,P1104,FALSE,2026-01-30 18:14:57,2026-01-30 18:14:57,null
B212706,P4835,FALSE,2026-01-30 18:15:52,2026-01-30 18:15:52,null
B548093,D146028,FALSE,2026-01-30 18:15:52,2026-01-30 18:15:52,null
B408808,P3660,FALSE,2026-01-30 18:16:21,2026-01-30 18:16:21,null
B462757,D35028,FALSE,2026-01-30 18:16:21,2026-01-30 18:16:21,null
B733748,P3660,FALSE,2026-01-30 18:16:21,2026-01-30 18:16:21,null
B483449,D35028,FALSE,2026-01-30 18:16:21,2026-01-30 18:16:21,null
B921685,P4222,FALSE,2026-01-30 18:16:29,2026-01-30 18:16:29,null
B921048,P4222,FALSE,2026-01-30 18:16:29,2026-01-30 18:16:29,null
B736839,D176352,FALSE,2026-01-30 18:16:29,2026-01-30 18:16:29,null
B547620,D176352,FALSE,2026-01-30 18:16:29,2026-01-30 18:16:29,null
B588120,P3914,FALSE,2026-01-30 18:16:53,2026-01-30 18:16:53,null
B320226,D89624,TRUE,2026-01-30 18:16:53,2026-01-30 18:16:53,null
B922413,D89624,TRUE,2026-01-30 18:16:53,2026-01-30 18:16:53,null
B319043,P3914,FALSE,2026-01-30 18:16:53,2026-01-30 18:16:53,null
B548161,D89624,FALSE,2026-01-30 18:16:53,2026-01-30 18:16:53,null
B206577,D89624,FALSE,2026-01-30 18:16:53,2026-01-30 18:16:53,null
B737300,P3969,FALSE,2026-01-30 18:17:02,2026-01-30 18:17:02,null
B588388,D28877,FALSE,2026-01-30 18:17:02,2026-01-30 18:17:02,null
B600525,P3969,FALSE,2026-01-30 18:17:02,2026-01-30 18:17:02,null
B410295,D28877,FALSE,2026-01-30 18:17:02,2026-01-30 18:17:02,null
B397995,P4835,FALSE,2026-01-30 18:17:03,2026-01-30 18:17:03,null
B453452,D81610,FALSE,2026-01-30 18:17:03,2026-01-30 18:17:03,null
B454584,P4735,FALSE,2026-01-30 18:17:23,2026-01-30 18:17:23,null
B615272,P4735,FALSE,2026-01-30 18:17:23,2026-01-30 18:17:23,null
B465617,D78269,FALSE,2026-01-30 18:17:23,2026-01-30 18:17:23,null
B517370,D78269,FALSE,2026-01-30 18:17:23,2026-01-30 18:17:23,null
B738802,P2057,FALSE,2026-01-30 18:17:24,2026-01-30 18:17:24,null
B406395,P2057,FALSE,2026-01-30 18:17:24,2026-01-30 18:17:24,null
B230757,D52731,FALSE,2026-01-30 18:17:24,2026-01-30 18:17:24,null
B407592,D52731,FALSE,2026-01-30 18:17:24,2026-01-30 18:17:24,null
B922200,P1381,FALSE,2026-01-30 18:17:39,2026-01-30 18:17:39,null
B735105,P1381,FALSE,2026-01-30 18:17:39,2026-01-30 18:17:39,null
B668016,D23427,FALSE,2026-01-30 18:17:39,2026-01-30 18:17:39,null
B370180,D23427,FALSE,2026-01-30 18:17:39,2026-01-30 18:17:39,null
B773147,P4834,FALSE,2026-01-30 18:18:09,2026-01-30 18:18:09,null
B642662,D146131,FALSE,2026-01-30 18:18:09,2026-01-30 18:18:09,null
B719679,P3242,FALSE,2026-01-30 18:18:41,2026-01-30 18:18:41,null
B696144,D25443,FALSE,2026-01-30 18:18:41,2026-01-30 18:18:41,null
B516349,P1702,FALSE,2026-01-30 18:18:55,2026-01-30 18:18:55,null
B509186,P1702,FALSE,2026-01-30 18:18:55,2026-01-30 18:18:55,null
B289958,D192985,FALSE,2026-01-30 18:18:55,2026-01-30 18:18:55,null
B415916,D192985,FALSE,2026-01-30 18:18:55,2026-01-30 18:18:55,null
B853671,P1649,FALSE,2026-01-30 18:18:57,2026-01-30 18:18:57,null
B647543,P1649,FALSE,2026-01-30 18:18:57,2026-01-30 18:18:57,null
B709616,D101639,FALSE,2026-01-30 18:18:57,2026-01-30 18:18:57,null
B800534,D101639,FALSE,2026-01-30 18:18:57,2026-01-30 18:18:57,null
B763398,D221151,FALSE,2026-01-30 18:19:14,2026-01-30 18:19:14,null
B712983,P4222,FALSE,2026-01-30 18:19:14,2026-01-30 18:19:14,null
B703106,D101551,TRUE,2026-01-30 18:19:15,2026-01-30 18:19:15,null
B803246,D101551,TRUE,2026-01-30 18:19:15,2026-01-30 18:19:15,null
B716461,P0891,FALSE,2026-01-30 18:19:19,2026-01-30 18:19:19,null
B676462,P0891,FALSE,2026-01-30 18:19:19,2026-01-30 18:19:19,null
B483823,D39500,FALSE,2026-01-30 18:19:19,2026-01-30 18:19:19,null
B831289,P0870,FALSE,2026-01-30 18:19:25,2026-01-30 18:19:25,null
B675992,D195017,FALSE,2026-01-30 18:19:25,2026-01-30 18:19:25,null
B544875,D195017,FALSE,2026-01-30 18:19:25,2026-01-30 18:19:25,null
B728842,P0870,FALSE,2026-01-30 18:19:25,2026-01-30 18:19:25,null
B587713,P4007,FALSE,2026-01-30 18:19:30,2026-01-30 18:19:30,null
B667320,P4007,FALSE,2026-01-30 18:19:30,2026-01-30 18:19:30,null
B857737,D156887,FALSE,2026-01-30 18:19:30,2026-01-30 18:19:30,null
B744492,D156887,FALSE,2026-01-30 18:19:30,2026-01-30 18:19:30,null
B704606,P1345,FALSE,2026-01-30 18:19:51,2026-01-30 18:19:51,null
B690769,D231364,FALSE,2026-01-30 18:19:51,2026-01-30 18:19:51,null
B519803,P1104,FALSE,2026-01-30 18:20:05,2026-01-30 18:20:05,null
B676278,P1104,FALSE,2026-01-30 18:20:05,2026-01-30 18:20:05,null
B415913,D209227,FALSE,2026-01-30 18:20:05,2026-01-30 18:20:05,null
B576581,D209227,FALSE,2026-01-30 18:20:05,2026-01-30 18:20:05,null
B210135,P3242,FALSE,2026-01-30 18:20:17,2026-01-30 18:20:17,null
B483744,D81642,FALSE,2026-01-30 18:20:17,2026-01-30 18:20:17,null
B580911,D106133,TRUE,2026-01-30 18:20:33,2026-01-30 18:20:33,null
B765140,D106133,TRUE,2026-01-30 18:20:33,2026-01-30 18:20:33,null
B635743,D106133,FALSE,2026-01-30 18:20:33,2026-01-30 18:20:33,null
B705269,P2958,FALSE,2026-01-30 18:20:33,2026-01-30 18:20:33,null
B806451,P2958,FALSE,2026-01-30 18:20:33,2026-01-30 18:20:33,null
B614453,D106133,FALSE,2026-01-30 18:20:33,2026-01-30 18:20:33,null
B546434,P3969,FALSE,2026-01-30 18:20:35,2026-01-30 18:20:35,null
B437674,D106941,TRUE,2026-01-30 18:20:35,2026-01-30 18:20:35,null
B593750,D106941,TRUE,2026-01-30 18:20:35,2026-01-30 18:20:35,null
B449111,P3969,FALSE,2026-01-30 18:20:35,2026-01-30 18:20:35,null
B483353,D106941,FALSE,2026-01-30 18:20:35,2026-01-30 18:20:35,null
B481572,D106941,FALSE,2026-01-30 18:20:35,2026-01-30 18:20:35,null
B643138,P4834,FALSE,2026-01-30 18:20:47,2026-01-30 18:20:47,null
B645900,D231352,FALSE,2026-01-30 18:20:47,2026-01-30 18:20:47,null
B465921,D128032,TRUE,2026-01-30 18:21:16,2026-01-30 18:21:16,null
B847308,D128032,TRUE,2026-01-30 18:21:16,2026-01-30 18:21:16,null
B735110,D128032,FALSE,2026-01-30 18:21:16,2026-01-30 18:21:16,null
B817925,P1052,FALSE,2026-01-30 18:21:16,2026-01-30 18:21:16,null
B705728,P1052,FALSE,2026-01-30 18:21:16,2026-01-30 18:21:16,null
B740904,D128032,FALSE,2026-01-30 18:21:16,2026-01-30 18:21:16,null
B559683,P3766,FALSE,2026-01-30 18:21:26,2026-01-30 18:21:26,null
B533131,D72515,TRUE,2026-01-30 18:21:26,2026-01-30 18:21:26,null
B644156,D72515,TRUE,2026-01-30 18:21:26,2026-01-30 18:21:26,null
B614993,P3766,FALSE,2026-01-30 18:21:26,2026-01-30 18:21:26,null
B676201,D72515,FALSE,2026-01-30 18:21:26,2026-01-30 18:21:26,null
B895142,D72515,FALSE,2026-01-30 18:21:26,2026-01-30 18:21:26,null
B661019,D81549,FALSE,2026-01-30 18:21:29,2026-01-30 18:21:29,null
B404634,P3242,FALSE,2026-01-30 18:21:29,2026-01-30 18:21:29,null
B673432,P1087,FALSE,2026-01-30 18:21:31,2026-01-30 18:21:31,null
B894928,P1087,FALSE,2026-01-30 18:21:31,2026-01-30 18:21:31,null
B516753,D93063,FALSE,2026-01-30 18:21:31,2026-01-30 18:21:31,null
B482377,D93063,FALSE,2026-01-30 18:21:31,2026-01-30 18:21:31,null
B804271,P4489,FALSE,2026-01-30 18:21:32,2026-01-30 18:21:32,null
B637958,D221060,FALSE,2026-01-30 18:21:32,2026-01-30 18:21:32,null
B896998,P4007,FALSE,2026-01-30 18:21:38,2026-01-30 18:21:38,null
B469464,D169948,FALSE,2026-01-30 18:21:38,2026-01-30 18:21:38,null
B548105,P4007,FALSE,2026-01-30 18:21:38,2026-01-30 18:21:38,null
B716316,D169948,FALSE,2026-01-30 18:21:38,2026-01-30 18:21:38,null
B564165,P3660,FALSE,2026-01-30 18:22:13,2026-01-30 18:22:13,null
B721772,P3660,FALSE,2026-01-30 18:22:13,2026-01-30 18:22:13,null
B906592,D89618,FALSE,2026-01-30 18:22:13,2026-01-30 18:22:13,null
B772082,D89618,FALSE,2026-01-30 18:22:13,2026-01-30 18:22:13,null
B475250,P4028,FALSE,2026-01-30 18:22:21,2026-01-30 18:22:21,null
B399401,P4028,FALSE,2026-01-30 18:22:21,2026-01-30 18:22:21,null
B676038,D29395,FALSE,2026-01-30 18:22:21,2026-01-30 18:22:21,null
B743078,D29395,FALSE,2026-01-30 18:22:21,2026-01-30 18:22:21,null
B742589,P3945,FALSE,2026-01-30 18:22:23,2026-01-30 18:22:23,null
B555273,D221131,FALSE,2026-01-30 18:22:23,2026-01-30 18:22:23,null
B516034,P1485,FALSE,2026-01-30 18:22:42,2026-01-30 18:22:42,null
B463315,D231242,FALSE,2026-01-30 18:22:42,2026-01-30 18:22:42,null
B642132,P3660,FALSE,2026-01-30 18:22:56,2026-01-30 18:22:56,null
B769814,D81657,FALSE,2026-01-30 18:22:56,2026-01-30 18:22:56,null
B544517,P4007,FALSE,2026-01-30 18:22:59,2026-01-30 18:22:59,null
B748589,P4834,FALSE,2026-01-30 18:23:02,2026-01-30 18:23:02,null
B647161,D146145,FALSE,2026-01-30 18:23:02,2026-01-30 18:23:02,null
B245977,P4007,FALSE,2026-01-30 18:23:20,2026-01-30 18:23:20,null
B704798,P1345,FALSE,2026-01-30 18:23:33,2026-01-30 18:23:33,null
B690804,D231374,FALSE,2026-01-30 18:23:33,2026-01-30 18:23:33,null
B897714,P0870,FALSE,2026-01-30 18:23:34,2026-01-30 18:23:34,null
B437830,D164498,FALSE,2026-01-30 18:23:34,2026-01-30 18:23:34,null
B667411,D164498,FALSE,2026-01-30 18:23:34,2026-01-30 18:23:34,null
B488841,P0870,FALSE,2026-01-30 18:23:34,2026-01-30 18:23:34,null
B436585,P1485,FALSE,2026-01-30 18:23:47,2026-01-30 18:23:47,null
B410298,D81728,FALSE,2026-01-30 18:23:47,2026-01-30 18:23:47,null
B756051,D81611,FALSE,2026-01-30 18:23:55,2026-01-30 18:23:55,null
B736888,P3242,FALSE,2026-01-30 18:23:55,2026-01-30 18:23:55,null
B860778,P3060,FALSE,2026-01-30 18:23:59,2026-01-30 18:23:59,null
B636294,D209048,FALSE,2026-01-30 18:23:59,2026-01-30 18:23:59,null
B532922,D209048,FALSE,2026-01-30 18:23:59,2026-01-30 18:23:59,null
B924110,P3060,FALSE,2026-01-30 18:24:00,2026-01-30 18:24:00,null
B581328,D87342,FALSE,2026-01-30 18:24:01,2026-01-30 18:24:01,null
B463528,P4327,FALSE,2026-01-30 18:24:01,2026-01-30 18:24:01,null
B590413,P4327,FALSE,2026-01-30 18:24:01,2026-01-30 18:24:01,null
B578817,D87342,FALSE,2026-01-30 18:24:01,2026-01-30 18:24:01,null
B721421,P4007,FALSE,2026-01-30 18:24:10,2026-01-30 18:24:10,null
B479634,P1649,FALSE,2026-01-30 18:24:21,2026-01-30 18:24:21,null
